cid,behavior_id,effect_id
528,back_riding_anal_sex,21 - 15 - 16 - 22 - 1104 - 49 - 56 - 51 - 62 - 70 - 123 - 132 - 146 - CVE_A2_E|5_G_1 - CVE_A2_E|62_G_1 - CVE_A2_E|66_G_1 - CVE_A1_E|60_G_1 - 810 - 854
530,stimulate_sigmoid_colon,21 - 15 - 16 - 22 - 1104 - 49 - 51 - 62 - 70 - 123 - 132 - 146 - CVE_A2_E|5_G_1 - CVE_A2_E|62_G_1 - CVE_A2_E|66_G_1 - CVE_A1_E|60_G_1 - 810
531,stimulate_vagina,21 - 15 - 16 - 22 - 1104 - 49 - 51 - 62 - 70 - 131 - 123 - 132 - 146 - CVE_A2_E|5_G_1 - CVE_A2_E|62_G_1 - CVE_A2_E|66_G_1 - CVE_A1_E|60_G_1 - 810
541,urethral_finger_insertion,15 - 16 - 21 - 39 - 57 - 58 - 60 - 62 - 116 - 523 - CVE_A2_E|6_G_1 - CVE_A2_E|32_G_1 - CVE_A2_E|67_G_1
542,urethral_sex,15 - 16 - 21 - 22 - 1108 - 39 - 57 - 58 - 60 - 62 - 133 - 120 - 124 - CVE_A2_E|6_G_1 - CVE_A2_E|32_G_1 - CVE_A2_E|63_G_1 - CVE_A2_E|67_G_1 - 811 - 851
551,face_hug_sex,21 - 15 - 16 - 22 - 1103 - 49 - 51 - 54 - 62 - 70 - 122 - 131 - 145 - CVE_A2_E|4_G_1 - CVE_A2_E|61_G_1 - CVE_A2_E|65_G_1 - CVE_A1_E|60_G_1 - 808 - 859
552,back_hug_sex,21 - 15 - 16 - 22 - 1103 - 49 - 51 - 54 - 62 - 70 - 122 - 131 - 145 - CVE_A2_E|4_G_1 - CVE_A2_E|61_G_1 - CVE_A2_E|65_G_1 - CVE_A1_E|60_G_1 - 808 - 860
553,face_lay_sex,21 - 15 - 16 - 22 - 1103 - 49 - 51 - 53 - 62 - 70 - 122 - 131 - 145 - CVE_A2_E|4_G_1 - CVE_A2_E|61_G_1 - CVE_A2_E|65_G_1 - CVE_A1_E|60_G_1 - 808 - 861
554,back_lay_sex,21 - 15 - 16 - 22 - 1103 - 49 - 51 - 53 - 62 - 70 - 122 - 131 - 145 - CVE_A2_E|4_G_1 - CVE_A2_E|61_G_1 - CVE_A2_E|65_G_1 - CVE_A1_E|60_G_1 - 808 - 862
561,face_hug_anal_sex,21 - 15 - 16 - 22 - 1104 - 49 - 51 - 53 - 62 - 70 - 123 - 132 - 146 - CVE_A2_E|5_G_1 - CVE_A2_E|62_G_1 - CVE_A2_E|66_G_1 - CVE_A1_E|60_G_1 - 810 - 859
562,back_hug_anal_sex,21 - 15 - 16 - 22 - 1104 - 49 - 51 - 53 - 62 - 70 - 123 - 132 - 146 - CVE_A2_E|5_G_1 - CVE_A2_E|62_G_1 - CVE_A2_E|66_G_1 - CVE_A1_E|60_G_1 - 810 - 860
563,face_lay_anal_sex,21 - 15 - 16 - 22 - 1104 - 49 - 51 - 53 - 62 - 70 - 123 - 132 - 146 - CVE_A2_E|5_G_1 - CVE_A2_E|62_G_1 - CVE_A2_E|66_G_1 - CVE_A1_E|60_G_1 - 810 - 861
564,back_lay_anal_sex,21 - 15 - 16 - 22 - 1104 - 49 - 51 - 53 - 62 - 70 - 123 - 132 - 146 - CVE_A2_E|5_G_1 - CVE_A2_E|62_G_1 - CVE_A2_E|66_G_1 - CVE_A1_E|60_G_1 - 810 - 862

601,milking_machine_on,13 - 14 - 21 - 22 - 58 - 111 - CVE_A2_E|1_G_1 - CVE_A2_E|51_G_1 - 921
602,urine_collector_on,13 - 14 - 21 - 22 - 58 - 116 - CVE_A2_E|7_G_1 - CVE_A2_E|51_G_1 - 923
603,bind,15 - 16 - 21 - 59 - 81 - 86 - CVE_A1_E|70_G_1 - CVE_A2_E|52_G_1
604,patch_on,13 - 14 - 21 - 22 - 60 - CVE_A2_E|51_G_1 - 925
605,whip,13 - 14 - 21 - 23 - 52 - 57 - 59 - 59 - 60 - 62 - 81 - 135 - CVE_A2_E|32_G_1 - CVE_A2_E|51_G_1 - CVE_A1_E|33_G_1
606,needle,9999
607,gag_on,13 - 14 - 21 - 22 - 60 - CVE_A2_E|51_G_1 - 927
631,milking_machine_off,13 - 14 - 21 - 22 - 58 - 111 - CVE_A2_E|1_G_1 - 922
632,urine_collector_off,13 - 14 - 21 - 22 - 58 - 116 - CVE_A2_E|7_G_1 - 924
633,unbind,15 - 16 - 21 - 81
634,patch_off,13 - 14 - 21 - 22 - 60 - 926
635,gag_off,13 - 14 - 21 - 22 - 60 - 928
636,safe_candles,1511 - 1512 - 1519 - 1520 - 49 - 52 - 57 - 58 - 60 - 62 - 110 - 135 - CVE_A2_E|0_G_1 - CVE_A2_E|34_G_1 - CVE_A2_E|51_G_1 - CVE_A1_E|33_G_1 - 955

681,exercise_sucking_and_swallowing,1512 - 1513 - 41 - 81 - 84 - 86 - 88 - 118
682,exercise_armpit_flexibility,1512 - 1513 - 41 - 81 - 84 - 86 - 88
683,exercise_breast_clamping,1512 - 1513 - 42 - 81 - 84 - 86 - 88
684,exercise_hands_clamping,1512 - 1513 - 41 - 81 - 84 - 86 - 88
685,exercise_foots_flexibility,1512 - 1513 - 41 - 81 - 84 - 86 - 88
686,exercise_vagina_firmness,1512 - 1513 - 45 - 81 - 84 - 86 - 88
687,exercise_intestine_firmness,1512 - 1513 - 46 - 81 - 84 - 86 - 88
688,exercise_tail_flexibility,1512 - 1513 - 41 - 81 - 84 - 86 - 88 - 119
689,exercise_tentacle_flexibility,1512 - 1513 - 41 - 81 - 84 - 86 - 88 - 119

701,undress,9999
702,undress_to_underwear,9999
703,undress_to_socks_gloves,9999
704,undress_to_naked,9999
705,remove_underwear,9999
710,hat_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 821
711,glasses_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 822
712,ear_ornament_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 823
713,neck_ornament_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 824
714,mouth_ornament_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 825
715,top_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 826
716,corset_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 827
717,gloves_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 828
718,skirt_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 829
719,underwear_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 830
720,socks_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 831
721,shoes_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 832
722,weapons_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 833
723,trousers_job,1513 - 12 - 21 - 57 - 58 - 62 - 70 - 71 - CVE_A2_E|30_G_1 - CVE_A2_E|47_G_1 - 834

751,orgasm_edge_on,1413
752,orgasm_edge_off,526

771,spanking,13 - 14 - 21 - 57 - 58 - 59 - 135 - CVE_A2_E|32_G_1 - CVE_A1_E|33_G_1

801,cloth_off,9999
802,put_shower_cloth,305 - 633 - 647
803,put_sleep_cloth,9999
804,wear_to_locker,303 - 642
805,locker_to_wear,643
806,ready_to_swim,357 - 644
807,foot_cloth_to_locker,353 - 646
808,wear_to_locker_and_get_shower_cloth,353 - 642 - 633
809,clean_wear_and_locker_to_wear,632 - 643

850,examine_hair,21 - 11 - 12 - 57 - 58 - 110 - CVE_A2_E|0_G_1 - 81 - CVE_A1_E|88_G_1
851,examine_hair_smoothness,21 - 11 - 12 - 57 - 58 - 110 - CVE_A2_E|0_G_1 - CVE_A2_E|45_G_1 - 70
852,examine_oral,21 - 11 - 12 - 57 - 58 - 118 - CVE_A2_E|153_G_1 - 81 - CVE_A1_E|88_G_1
853,examine_sucking_and_swallowing,21 - 11 - 12 - 57 - 58 - 118 - CVE_A2_E|42_G_1 - CVE_A2_E|153_G_1 - CVE_A2_E|42_G_1 - 142
854,examine_armpit,21 - 11 - 12 - 57 - 58 - 110 - CVE_A2_E|0_G_1 - 81 - CVE_A1_E|88_G_1
855,examine_armpit_clamping,21 - 11 - 12 - 57 - 58 - 110 - CVE_A2_E|0_G_1 - CVE_A2_E|46_G_1 - 120
856,examine_breast,21 - 11 - 12 - 57 - 58 - 111 - CVE_A2_E|1_G_1 - 81 - CVE_A1_E|88_G_1
857,examine_nipple_and_areola,21 - 11 - 12 - 57 - 58 - 111 - CVE_A2_E|1_G_1 - 81 - CVE_A1_E|88_G_1
858,examine_breast_clamping,21 - 11 - 12 - 57 - 58 - 111 - CVE_A2_E|1_G_1 - CVE_A2_E|43_G_1 - 144
859,examine_cilitoris,21 - 11 - 12 - 57 - 58 - 112 - CVE_A2_E|2_G_1 - 81 - CVE_A1_E|88_G_1
860,examine_hands,21 - 11 - 12 - 57 - 58 - 110 - CVE_A2_E|0_G_1 - 81 - CVE_A1_E|88_G_1
861,examine_hands_flexibility,21 - 11 - 12 - 57 - 58 - 110 - CVE_A2_E|0_G_1 - CVE_A2_E|41_G_1 - 141
862,examine_foot,21 - 11 - 12 - 57 - 58 - 110 - CVE_A2_E|0_G_1 - 81 - CVE_A1_E|88_G_1
863,examine_foots_flexibility,21 - 11 - 12 - 57 - 58 - 110 - CVE_A2_E|0_G_1 - CVE_A2_E|44_G_1 - 143
871,examine_vulva_and_shape,21 - 11 - 12 - 57 - 58 - 114 - CVE_A2_E|4_G_1 - 81 - CVE_A1_E|88_G_1
872,examine_vagina_and_folds,21 - 11 - 12 - 57 - 58 - 114 - CVE_A2_E|4_G_1 - 81 - CVE_A1_E|88_G_1
873,examine_hymen,21 - 11 - 12 - 57 - 58 - 114 - CVE_A2_E|4_G_1 - 81 - CVE_A1_E|88_G_1
874,examine_orifice,21 - 11 - 12 - 57 - 58 - 117 - CVE_A2_E|7_G_1 - 81 - CVE_A1_E|88_G_1
875,examine_vagina_firmness,21 - 11 - 12 - 57 - 58 - 122 - 131 - CVE_A2_E|4_G_1 - CVE_A2_E|61_G_1 - 145
876,examine_anus,21 - 11 - 12 - 57 - 58 - 115 - CVE_A2_E|5_G_1 - 81 - CVE_A1_E|88_G_1
877,examine_intestine_firmness,21 - 11 - 12 - 57 - 58 - 123 - 132 - CVE_A2_E|5_G_1 - CVE_A2_E|62_G_1 - 146
878,examine_urethra,21 - 11 - 12 - 57 - 58 - 116 - CVE_A2_E|6_G_1 - CVE_A2_E|67_G_1 - 81 - CVE_A1_E|88_G_1
879,examine_urination_status,21 - 11 - 12 - 57 - 58 - 116 - CVE_A2_E|6_G_1 - 81 - CVE_A1_E|88_G_1
880,examine_urethra_firmness,21 - 11 - 12 - 57 - 58 - 124 - 133 - CVE_A2_E|6_G_1 - CVE_A2_E|63_G_1 - CVE_A2_E|67_G_1 - 120
881,examine_tail,21 - 11 - 12 - 57 - 58 - 119 - CVE_A2_E|0_G_1 - 81 - CVE_A1_E|88_G_1
882,examine_tail_flexibility,21 - 11 - 12 - 57 - 58 - 119 - CVE_A2_E|0_G_1 - 120
883,examine_horn,21 - 11 - 12 - 57 - 58 - 119 - CVE_A2_E|0_G_1 - 81 - CVE_A1_E|88_G_1
884,examine_horn_sensitivity,21 - 11 - 12 - 57 - 58 - 119 - CVE_A2_E|0_G_1 - 120
885,examine_ears,21 - 11 - 12 - 57 - 58 - 119 - CVE_A2_E|0_G_1 - 81 - CVE_A1_E|88_G_1
886,examine_ears_sensitivity,21 - 11 - 12 - 57 - 58 - 119 - CVE_A2_E|0_G_1 - 120
887,examine_wing,21 - 11 - 12 - 57 - 58 - 119 - CVE_A2_E|0_G_1 - 81 - CVE_A1_E|88_G_1
888,examine_wing_flexibility,21 - 11 - 12 - 57 - 58 - 119 - CVE_A2_E|0_G_1 - 120
889,examine_ring,21 - 11 - 12 - 57 - 58 - 119 - CVE_A2_E|0_G_1 - 81 - CVE_A1_E|88_G_1
890,examine_ring_sensitivity,21 - 11 - 12 - 57 - 58 - 119 - CVE_A2_E|0_G_1 - 120
891,examine_tentacle,21 - 11 - 12 - 57 - 58 - 119 - CVE_A2_E|0_G_1 - 81 - CVE_A1_E|88_G_1
892,examine_tentacle_flexibility,21 - 11 - 12 - 57 - 58 - 119 - CVE_A2_E|0_G_1 - 120

901,penetrating_vision_on,1201
902,penetrating_vision_off,1202
903,hormone_on,1203
904,hormone_off,1204
911,hypnosis_one,1511 - 1512 - CVE_A1_E|122_G_1 - CVE_A2_E|123_G_1 - 1211
912,hypnosis_all,1511 - 1512 - CVE_A1_E|122_G_1 - 201 - 1212
913,hypnosis_cancel,1511 - 1512 - 1213 - 536
921,hypnosis_increase_body_sensitivity,1511 - 1512 - 1221
922,hypnosis_force_climax,1511 - 1512 - 1223
923,hypnosis_force_ovulation,1511 - 1512 - 1224
924,hypnosis_blockhead,1511 - 1512 - 1226
925,hypnosis_active_h,1511 - 1512 - 1228
931,hypnosis_roleplay,9999
932,hypnosis_pain_as_pleasure,1511 - 1512 - 1230
941,time_stop_on,1241
942,time_stop_off,1244 - 1246 - 536 - 1242 - 527
943,carry_target,1243
944,stop_carry_target,1244
945,target_free_in_time_stop,1245
946,target_stop_in_time_stop,1246

1000,s_orgasm_small,210 - 228 - 232 - 265 - 266 - 411 - 415 - 997
1001,s_orgasm_normal,210 - 228 - 231 - 232 - 266 - 278 - 301 - 302 - 412 - 416 - 997
1002,s_orgasm_strong,210 - 229 - 231 - 234 - 278 - 279 - 303 - 304 - 413 - 417 - 997
1003,s_orgasm_super,210 - 230 - 233 - 236 - 291 - 292 - 305 - 306 - 414 - 418 - 997
1004,b_orgasm_small,211 - 228 - 232 - 265 - 266 - 411 - 415 - 997
1005,b_orgasm_normal,211 - 228 - 231 - 232 - 266 - 278 - 301 - 302 - 412 - 416 - 997
1006,b_orgasm_strong,211 - 229 - 231 - 234 - 278 - 279 - 303 - 304 - 413 - 417 - 997
1007,b_orgasm_super,211 - 230 - 233 - 236 - 291 - 292 - 305 - 306 - 414 - 418 - 997
1008,c_orgasm_small,212 - 228 - 232 - 265 - 266 - 411 - 415 - 997
1009,c_orgasm_normal,212 - 228 - 231 - 232 - 266 - 278 - 301 - 302 - 412 - 416 - 997
1010,c_orgasm_strong,212 - 229 - 231 - 234 - 278 - 279 - 303 - 304 - 413 - 417 - 997
1011,c_orgasm_super,212 - 230 - 233 - 236 - 291 - 292 - 305 - 306 - 414 - 418 - 997
1012,p_orgasm_small,221 - 225 - 231 - 232 - 411 - 415 - 501 - 997 - CVE_A2_E|24_G_1
1013,p_orgasm_normal,221 - 226 - 233 - 234 - 412 - 416 - 501 - 997 - CVE_A2_E|24_G_1
1014,p_orgasm_strong,221 - 227 - 235 - 236 - 413 - 417 - 501 - 997 - CVE_A2_E|24_G_1
1016,v_orgasm_small,214 - 228 - 232 - 265 - 266 - 411 - 415 - 997
1017,v_orgasm_normal,214 - 228 - 231 - 232 - 266 - 278 - 301 - 302 - 412 - 416 - 997
1018,v_orgasm_strong,214 - 229 - 231 - 234 - 278 - 279 - 303 - 304 - 413 - 417 - 997
1019,v_orgasm_super,214 - 230 - 233 - 236 - 291 - 292 - 305 - 306 - 414 - 418 - 997
1020,a_orgasm_small,215 - 228 - 232 - 265 - 266 - 411 - 415 - 997
1021,a_orgasm_normal,215 - 228 - 231 - 232 - 266 - 278 - 301 - 302 - 412 - 416 - 997
1022,a_orgasm_strong,215 - 229 - 231 - 234 - 278 - 279 - 303 - 304 - 413 - 417 - 997
1023,a_orgasm_super,215 - 230 - 233 - 236 - 291 - 292 - 305 - 306 - 414 - 418 - 997
1024,u_orgasm_small,216 - 228 - 232 - 265 - 266 - 411 - 415 - 997
1025,u_orgasm_normal,216 - 228 - 231 - 232 - 266 - 278 - 301 - 302 - 412 - 416 - 997
1026,u_orgasm_strong,216 - 229 - 231 - 234 - 278 - 279 - 303 - 304 - 413 - 417 - 997
1027,u_orgasm_super,216 - 230 - 233 - 236 - 291 - 292 - 305 - 306 - 414 - 418 - 997
1028,w_orgasm_small,217 - 228 - 232 - 265 - 266 - 411 - 415 - 997
1029,w_orgasm_normal,217 - 228 - 231 - 232 - 266 - 278 - 301 - 302 - 412 - 416 - 997
1030,w_orgasm_strong,217 - 229 - 231 - 234 - 278 - 279 - 303 - 304 - 413 - 417 - 997
1031,w_orgasm_super,217 - 230 - 233 - 236 - 291 - 292 - 305 - 306 - 414 - 418 - 997
1032,m_orgasm_small,218 - 228 - 232 - 265 - 266 - 411 - 415 - 997
1033,m_orgasm_normal,218 - 228 - 231 - 232 - 266 - 278 - 301 - 302 - 412 - 416 - 997
1034,m_orgasm_strong,218 - 229 - 231 - 234 - 278 - 279 - 303 - 304 - 413 - 417 - 997
1035,m_orgasm_super,218 - 230 - 233 - 236 - 291 - 292 - 305 - 306 - 414 - 418 - 997
1036,f_orgasm_small,219 - 228 - 232 - 265 - 266 - 411 - 415 - 997
1037,f_orgasm_normal,219 - 228 - 231 - 232 - 266 - 278 - 301 - 302 - 412 - 416 - 997
1038,f_orgasm_strong,219 - 229 - 231 - 234 - 278 - 279 - 303 - 304 - 413 - 417 - 997
1039,f_orgasm_super,219 - 230 - 233 - 236 - 291 - 292 - 305 - 306 - 414 - 418 - 997
1040,h_orgasm_small,220 - 228 - 232 - 265 - 266 - 411 - 415 - 997
1041,h_orgasm_normal,220 - 228 - 231 - 232 - 266 - 278 - 301 - 302 - 412 - 416 - 997
1042,h_orgasm_strong,220 - 229 - 231 - 234 - 278 - 279 - 303 - 304 - 413 - 417 - 997
1043,h_orgasm_super,220 - 230 - 233 - 236 - 291 - 292 - 305 - 306 - 414 - 418 - 997

1050,plural_orgasm_2,409 - 301
1051,plural_orgasm_3,409 - 301 - 302
1052,plural_orgasm_4,409 - 303 - 302
1053,plural_orgasm_5,409 - 303 - 302
1054,plural_orgasm_6,409 - 303 - 304
1055,plural_orgasm_7,409 - 303 - 304
1056,plural_orgasm_8,409 - 303 - 304
1057,plural_orgasm_9,409 - 305 - 306
1058,plural_orgasm_10,409 - 305 - 306
1059,plural_orgasm_11,409 - 305 - 306

1060,s_orgasm_edge,999
1061,b_orgasm_edge,999
1062,c_orgasm_edge,999
1063,p_orgasm_edge,999
1064,v_orgasm_edge,999
1065,a_orgasm_edge,999
1066,u_orgasm_edge,999
1067,w_orgasm_edge,999
1068,m_orgasm_edge,999
1069,f_orgasm_edge,999
1070,h_orgasm_edge,999

1080,extra_orgasm,408
1081,semen_drinking_climax,999
1086,b_orgasm_to_milk,222 - 232 - 246 - 281 - 282 - 406
1087,u_orgasm_to_pee,223 - 232 - 251 - 281 - 282 - 407

1090,first_kiss,264 - 998
1091,first_sex,400 - 998
1092,first_a_sex,401 - 998
1093,first_u_sex,402 - 998
1094,first_w_sex,403 - 998

1100,nipple_clamp,231 - 232 - 238 - 270 - 611
1101,clit_clamp,231 - 232 - 239 - 270 - 612
1102,second_vibrator_insertion,231 - 232 - 241 - 614
1103,second_vibrator_insertion_anal,231 - 232 - 242 - 615
1104,milking_machine,231 - 232 - 238 - 404 - 611
1105,urine_collector,231 - 232 - 243 - 405 - 616
1106,patch,271
1107,second_anal_beads,231 - 232 - 242 - 615
1108,gag,999
1109,condage,410

1120,diuretics,420
1121,second_sleeping_pills,421
1122,ovulation_promotion_drugs,999
1123,second_birth_control_pills_before,999
1124,second_birth_control_pills_after,999

1150,happy_mark_1,266 - 998
1151,happy_mark_2,279 - 998
1152,happy_mark_3,292 - 998
1153,yield_mark_1,268 - 998
1154,yield_mark_2,281 - 998
1155,yield_mark_3,294 - 998
1156,pain_mark_1,270 - 998
1157,pain_mark_2,283 - 998
1158,pain_mark_3,296 - 998
1159,time_mark_1,265 - 998
1160,time_mark_2,278 - 998
1161,time_mark_3,291 - 998
1162,terror_mark_1,271 - 998
1163,terror_mark_2,284 - 998
1164,terror_mark_3,297 - 998
1165,hate_mark_1,273 - 998
1166,hate_mark_2,286 - 998
1167,hate_mark_3,299 - 998
1168,unconscious_mark_1,998
1169,unconscious_mark_2,998
1170,unconscious_mark_3,998
1171,unconscious_mark_4,998
1172,unconscious_mark_5,998
1173,unconscious_mark_6,998

1201,penis_in_body_0,231 - 232 - 240
1202,penis_in_body_1,231 - 232 - 240 - 237
1203,penis_in_body_2,231 - 232 - 240 - 310
1204,penis_in_body_3,231 - 232 - 240 - 238
1205,penis_in_body_4,231 - 232 - 240 - 237
1206,penis_in_body_5,231 - 232 - 240 - 237
1207,penis_in_body_6,231 - 232 - 240 - 241 - 601 - 605
1208,penis_in_body_7,231 - 232 - 240 - 244 - 604 - 608
1209,penis_in_body_8,231 - 232 - 240 - 242 - 602 - 606
1210,penis_in_body_9,231 - 232 - 240 - 243 - 603 - 607
1211,penis_in_body_10,231 - 232 - 240 - 237
1212,penis_in_body_11,231 - 232 - 240 - 237
1213,penis_in_body_12,231 - 232 - 240 - 311
1214,penis_in_body_13,231 - 232 - 240 - 311
1215,penis_in_body_14,231 - 232 - 240 - 311
1216,penis_in_rub_buttock,231 - 232 - 240

1221,penis_in_cloth_0,231 - 232 - 240
1222,penis_in_cloth_1,231 - 232 - 240
1223,penis_in_cloth_2,231 - 232 - 240
1224,penis_in_cloth_3,231 - 232 - 240
1225,penis_in_cloth_4,231 - 232 - 240
1226,penis_in_cloth_5,231 - 232 - 240
1227,penis_in_cloth_6,231 - 232 - 240
1228,penis_in_cloth_7,231 - 232 - 240
1229,penis_in_cloth_8_skirt,231 - 232 - 240
1230,penis_in_cloth_9,231 - 232 - 240
1231,penis_in_cloth_10,231 - 232 - 240
1232,penis_in_cloth_11,231 - 232 - 240
1233,penis_in_cloth_12,231 - 232 - 240
1234,penis_in_cloth_8_trousers,231 - 232 - 240

1260,in_unconscious_cum_on_body_0,997
1261,in_unconscious_cum_on_body_1,997
1262,in_unconscious_cum_on_body_2,997
1263,in_unconscious_cum_on_body_3,997
1264,in_unconscious_cum_on_body_4,997
1265,in_unconscious_cum_on_body_5,997
1266,in_unconscious_cum_on_body_6,997
1267,in_unconscious_cum_on_body_7,997
1268,in_unconscious_cum_on_body_8,997
1269,in_unconscious_cum_on_body_9,997
1270,in_unconscious_cum_on_body_10,997
1271,in_unconscious_cum_on_body_11,997
1272,in_unconscious_cum_on_body_12,997
1273,in_unconscious_cum_on_body_13,997
1274,in_unconscious_cum_on_body_14,997
1275,in_unconscious_cum_on_body_15,997
1276,in_unconscious_cum_on_body_16,997
1277,in_unconscious_cum_on_body_17,997
1278,in_unconscious_cum_on_body_18,997

1280,in_unconscious_cum_on_cloth_0,997
1281,in_unconscious_cum_on_cloth_1,997
1282,in_unconscious_cum_on_cloth_2,997
1283,in_unconscious_cum_on_cloth_3,997
1284,in_unconscious_cum_on_cloth_4,997
1285,in_unconscious_cum_on_cloth_5,997
1286,in_unconscious_cum_on_cloth_6,997
1287,in_unconscious_cum_on_cloth_7,997
1288,in_unconscious_cum_on_cloth_8,997
1289,in_unconscious_cum_on_cloth_9,997
1290,in_unconscious_cum_on_cloth_10,997
1291,in_unconscious_cum_on_cloth_11,997
1292,in_unconscious_cum_on_cloth_12,997
1293,in_unconscious_cum_on_cloth_13,997

1296,in_unconscious_stolen_panty,997
1297,in_unconscious_stolen_socks,997

1301,love_1,998
1302,love_2,998
1303,love_3,998
1304,love_4,998
1305,obey_1,998
1306,obey_2,998
1307,obey_3,998
1308,obey_4,998

1311,fertilization,998
1312,fertilization_failed,998
1313,pregnancy,998
1314,parturient,998
1315,born,998
1317,postpartum,998
1318,rearing,998
1319,rearing_complete,998
1320,child_to_loli,998
1321,loli_to_girl,998

1331,first_meet,999
1332,day_hello,999

1351,new_round_farewell,998

1361,start_field_commission_as_leader,998
1362,end_field_commission_as_leader,998
1366,be_invited_join_group_sex,998

1371,appoinnted_as_diplomat_local,998
1372,relieved_of_diplomat_local,998
1373,appoinnted_as_diplomat_out,998
1374,relieved_of_diplomat_out,998

1401,chosen_as_assistant,998
1402,not_as_assistant,998
1403,ai_follow_0,998
1404,ai_follow_1,998
1405,ai_follow_2,998
1406,ai_follow_3,998
1407,support_service_off,998
1408,support_service_on,998
1410,assistant_send_food_0,998
1411,assistant_send_food_1,998
1412,assistant_send_food_2,998
1413,assistant_send_food_3,998
1414,morning_service_0,998
1415,morning_service_1,998
1416,morning_service_2,998
1417,morning_service_3,998
1419,night_service_0,998
1420,night_service_1,998
1421,night_service_2,998
1422,night_service_3,998
1424,cohabitation_off,998
1425,cohabitation_on,998
1426,love_support_off,998
1427,love_support_on,998

1451,ask_give_pan_everyday,998
1452,ask_give_socks_everyday,998
1453,ask_not_wear_corset,998
1454,ask_not_wear_cloth_in_sleep,998
1455,give_pan_in_day_first_meet,511 - 998
1456,give_socks_in_day_first_meet,512 - 998
1457,ask_wear_different_socks_everyday,998
1461,ask_equip_nipple_clamp_in_day,998
1462,ask_equip_clit_clamp_in_day,998
1463,ask_equip_v_vibrator_in_day,998
1464,ask_equip_a_vibrator_in_day,998
1465,ask_equip_nipple_clamp_in_sleep,998
1466,ask_equip_clit_clamp_in_sleep,998
1467,ask_equip_v_vibrator_in_sleep,998
1468,ask_equip_a_vibrator_in_sleep,998
1471,ask_not_wash_semen,998
1472,ask_masturbation_before_sleep,998
1473,ask_not_masturbation,998
1474,ask_not_lock_door_before_sleeping,998
1481,ask_sucking_and_swallowing_exercises,998
1482,ask_armpit_clamping_exercises,998
1483,ask_breast_clamping_exercises,998
1484,ask_hands_flexibility_exercises,998
1485,ask_foots_flexibility_exercises,998
1486,ask_vagina_firmness_exercises,998
1487,ask_intestine_firmness_exercises,998
1488,ask_tail_flexibility_exercises,998
1489,ask_tentacle_flexibility_exercises,998

1501,has_been_primary_hypnosis,999
1502,has_been_deep_hypnosis,999
1503,has_been_complete_hypnosis,999
