cid,premise_name,premise_type,premise
t_cook_ge_3,TARGET_COOK_GE_3,属性_能力,交互对象料理技能>=3
t_cook_g_3,TARGET_COOK_G_3,属性_能力,交互对象料理技能>3
t_cook_ge_5,TARGET_COOK_GE_5,属性_能力,交互对象料理技能>=5
music_1,MUSIC_1,属性_能力,自身音乐技能==1
music_2,MUSIC_2,属性_能力,自身音乐技能==2
music_3,MUSIC_3,属性_能力,自身音乐技能==3
music_4,MUSIC_4,属性_能力,自身音乐技能==4
music_le_1,MUSIC_LE_1,属性_能力,自身音乐技能<=1
music_ge_3,MUSIC_GE_3,属性_能力,自身音乐技能>=3
music_ge_5,MUSIC_GE_5,属性_能力,自身音乐技能>=5
t_music_1,TARGET_MUSIC_1,属性_能力,交互对象音乐技能==1
t_music_2,TARGET_MUSIC_2,属性_能力,交互对象音乐技能==2
t_music_3,TARGET_MUSIC_3,属性_能力,交互对象音乐技能==3
t_music_4,TARGET_MUSIC_4,属性_能力,交互对象音乐技能==4
t_music_le_1,TARGET_MUSIC_LE_1,属性_能力,交互对象音乐技能<=1
t_music_ge_3,TARGET_MUSIC_GE_3,属性_能力,交互对象音乐技能>=3
t_music_ge_5,TARGET_MUSIC_GE_5,属性_能力,交互对象音乐技能>=5
t_finger_tec_ge_1,T_FINGER_TEC_GE_1,属性_能力,交互对象指技>=1
t_finger_tec_ge_3,T_FINGER_TEC_GE_3,属性_能力,交互对象指技>=3
t_finger_tec_ge_5,T_FINGER_TEC_GE_5,属性_能力,交互对象指技>=5
t_finger_tec_ge_7,T_FINGER_TEC_GE_7,属性_能力,交互对象指技>=7
t_finger_tec_0,T_FINGER_TEC_0,属性_能力,交互对象指技==0
t_finger_tec_l_3,T_FINGER_TEC_L_3,属性_能力,交互对象指技<3

kiss_0,KISS_0,属性_经验,自身亲吻经验==0
kiss_ge_10,KISS_GE_10,属性_经验,自身亲吻经验>=10
t_kiss_0,TARGET_KISS_0,属性_经验,交互对象亲吻经验==0
t_kiss_ge_10,TARGET_KISS_GE_10,属性_经验,交互对象亲吻经验>=10

not_fall,TARGET_NOT_FALL,属性_素质,交互对象无陷落素质
love_1,TARGET_LOVE_1,属性_素质,交互对象拥有思慕（爱情系第一阶段）
love_2,TARGET_LOVE_2,属性_素质,交互对象拥有恋慕（爱情系第二阶段）
love_3,TARGET_LOVE_3,属性_素质,交互对象拥有恋人（爱情系第三阶段）
love_4,TARGET_LOVE_4,属性_素质,交互对象拥有爱侣（爱情系第四阶段）
love_ge_1,TARGET_LOVE_GE_1,属性_素质,交互对象爱情系>=思慕
love_ge_2,TARGET_LOVE_GE_2,属性_素质,交互对象爱情系>=恋慕
love_ge_3,TARGET_LOVE_GE_3,属性_素质,交互对象爱情系>=恋人
love_le_2,TARGET_LOVE_LE_2,属性_素质,交互对象爱情系<=恋慕
obey_1,TARGET_OBEY_1,属性_素质,交互对象拥有屈从（隶属系第一阶段）
obey_2,TARGET_OBEY_2,属性_素质,交互对象拥有驯服（隶属系第二阶段）
obey_3,TARGET_OBEY_3,属性_素质,交互对象拥有宠物（隶属系第三阶段）
obey_4,TARGET_OBEY_4,属性_素质,交互对象拥有奴隶（隶属系第四阶段）
obey_ge_1,TARGET_OBEY_GE_1,属性_素质,交互对象隶属系>=屈从
obey_ge_2,TARGET_OBEY_GE_2,属性_素质,交互对象隶属系>=驯服
obey_ge_3,TARGET_OBEY_GE_3,属性_素质,交互对象隶属系>=宠物
obey_le_2,TARGET_OBEY_LE_2,属性_素质,交互对象隶属系<=驯服
kiss_0,NO_FIRST_KISS,属性_素质,玩家未保有初吻
kiss_1,HAVE_FIRST_KISS,属性_素质,玩家保有初吻
virgin_0,NO_VIRGIN,属性_素质,玩家非童贞
virgin_1,HAVE_VIRGIN,属性_素质,玩家是童贞
a_virgin_0,NO_A_VIRGIN,属性_素质,玩家非A处
a_virgin_1,HAVE_A_VIRGIN,属性_素质,玩家是A处
t_kiss_0,TARGET_NO_FIRST_KISS,属性_素质,交互对象未保有初吻
t_kiss_1,TARGET_HAVE_FIRST_KISS,属性_素质,交互对象保有初吻
t_virgin_0,TARGET_NO_VIRGIN,属性_素质,交互对象非处女
t_virgin_1,TARGET_HAVE_VIRGIN,属性_素质,交互对象是处女
t_a_virgin_0,TARGET_NO_A_VIRGIN,属性_素质,交互对象非A处女
t_a_virgin_1,TARGET_HAVE_A_VIRGIN,属性_素质,交互对象是A处女
t_love_sense_taste_0,T_LOVE_SENSE_TASTE_0,属性_素质,交互对象精爱味觉==0
t_love_sense_taste_1,T_LOVE_SENSE_TASTE_1,属性_素质,交互对象精爱味觉==1
t_sadism_0,T_SADISM_0,属性_素质,交互对象施虐狂==0
t_sadism_1,T_SADISM_1,属性_素质,交互对象施虐狂==1
t_masochism_0,T_MASOCHISM_0,属性_素质,交互对象受虐狂==0
t_masochism_1,T_MASOCHISM_1,属性_素质,交互对象受虐狂==1
t_oestrus_0,T_OESTRUS_0,属性_素质,交互对象发情期==0
t_oestrus_1,T_OESTRUS_1,属性_素质,交互对象发情期==1
is_medical,IS_MEDICAL,属性_素质,自己的职业为医疗
t_lactation_0,T_LACTATION_0,属性_素质,交互对象泌乳==0
t_lactation_1,T_LACTATION_1,属性_素质,交互对象泌乳==1

breast_0,TARGET_CHEST_IS_CLIFF,属性_素质,交互对象胸部大小是绝壁
breast_1,TARGET_CHEST_IS_SMALL,属性_素质,交互对象胸部大小是贫乳
breast_2,TARGET_CHEST_IS_NORMAL,属性_素质,交互对象胸部大小是普乳
breast_3,TARGET_CHEST_IS_BIG,属性_素质,交互对象胸部大小是巨乳
breast_4,TARGET_CHEST_IS_SUPER,属性_素质,交互对象胸部大小是爆乳
buttock_0,TARGET_BUTTOCKS_IS_SMALL,属性_素质,交互对象臀部大小是小臀
buttock_1,TARGET_BUTTOCKS_IS_NORMAL,属性_素质,交互对象臀部大小是普臀
buttock_2,TARGET_BUTTOCKS_IS_BIG,属性_素质,交互对象臀部大小是巨臀

ear_0,TARGET_HAVE_NO_EARS,属性_素质,交互对象没有兽耳
ear_1,TARGET_HAVE_EARS,属性_素质,交互对象有兽耳
horn_0,TARGET_HAVE_NO_HORN,属性_素质,交互对象没有兽角
horn_1,TARGET_HAVE_HORN,属性_素质,交互对象有兽角
tail_0,TARGET_HAVE_NO_TAIL,属性_素质,交互对象没有兽尾
tail_1,TARGET_HAVE_TAIL,属性_素质,交互对象有兽尾
ring_0,TARGET_HAVE_NO_RING,属性_素质,交互对象没有光环
ring_1,TARGET_HAVE_RING,属性_素质,交互对象有光环
wing_0,TARGET_HAVE_NO_WING,属性_素质,交互对象没有光翼
wing_1,TARGET_HAVE_WING,属性_素质,交互对象有光翼
tentacle_0,TARGET_HAVE_NO_TENTACLE,属性_素质,交互对象没有触手
tentacle_1,TARGET_HAVE_TENTACLE,属性_素质,交互对象有触手
car_0,TARGET_HAVE_NO_CAR,属性_素质,交互对象没有小车
car_1,TARGET_HAVE_CAR,属性_素质,交互对象有小车
patient_0,TARGET_NOT_PATIENT,属性_素质,交互对象不是源石病感染者
patient_1,TARGET_IS_PATIENT,属性_素质,交互对象是源石病感染者
crystal_0,TARGET_HAVE_NO_CRYSTAL,属性_素质,交互对象没有体表源石结晶
crystal_1,TARGET_HAVE_CRYSTAL,属性_素质,交互对象有体表源石结晶
diligent_0,TARGET_HAVE_NO_DILIGENT,属性_素质,交互对象非勤劳
diligent_1,TARGET_HAVE_DILIGENT,属性_素质,交互对象勤劳
lazy_0,TARGET_HAVE_NO_LAZY,属性_素质,交互对象非懒散
lazy_1,TARGET_HAVE_LAZY,属性_素质,交互对象懒散
fragile_0,TARGET_HAVE_NO_FRAGILE,属性_素质,交互对象非脆弱
fragile_1,TARGET_HAVE_FRAGILE,属性_素质,交互对象脆弱
forceful_0,TARGET_HAVE_NO_FORCEFUL,属性_素质,交互对象非坚强
forceful_1,TARGET_HAVE_FORCEFUL,属性_素质,交互对象坚强
enthusiactic_0,TARGET_HAVE_NO_ENTHUSIACTIC,属性_素质,交互对象非热情
enthusiactic_1,TARGET_HAVE_ENTHUSIACTIC,属性_素质,交互对象热情
alone_0,TARGET_HAVE_NO_ALONE,属性_素质,交互对象非孤僻
alone_1,TARGET_HAVE_ALONE,属性_素质,交互对象孤僻
shame_0,TARGET_HAVE_NO_SHAME,属性_素质,交互对象非羞耻
shame_1,TARGET_HAVE_SHAME,属性_素质,交互对象羞耻
open_0,TARGET_HAVE_NO_OPEN,属性_素质,交互对象非开放
open_1,TARGET_HAVE_OPEN,属性_素质,交互对象开放

work_is_doctor,WORK_IS_DOCTOR,属性_工作,自己的工作为医生
work_is_hr,WORK_IS_HR,属性_工作,自己的工作为人事

wear_bra,WEAR_BRA,属性_服装,穿着胸衣
t_wear_bra,TARGET_WEAR_BRA,属性_服装,交互对象穿着胸衣
t_not_wear_bra,TARGET_NOT_WEAR_BRA,属性_服装,交互对象没有穿着胸衣
t_wear_gloves,TARGET_WEAR_GLOVES,属性_服装,交互对象戴着手套
t_not_wear_gloves,TARGET_NOT_WEAR_GLOVES,属性_服装,交互对象没有戴着手套
wear_skirt,WEAR_SKIRT,属性_服装,穿着裙子
t_wear_skirt,TARGET_WEAR_SKIRT,属性_服装,交互对象穿着裙子
t_wear_trousers,TARGET_WEAR_TROUSERS,属性_服装,交互对象穿着裤子
wear_pan,WEAR_PAN,属性_服装,穿着内裤
t_wear_pan,TARGET_WEAR_PAN,属性_服装,交互对象穿着内裤
t_not_wear_pan,TARGET_NOT_WEAR_PAN,属性_服装,交互对象没有穿着内裤
wear_socks,WEAR_SOCKS,属性_服装,穿着袜子
t_wear_socks,TARGET_WEAR_SOCKS,属性_服装,交互对象穿着袜子
cloth_off,CLOTH_OFF,属性_服装,当前全裸
not_cloth_off,NOT_CLOTH_OFF,属性_服装,当前不是全裸
cloth_most_off,CLOTH_MOST_OFF,属性_服装,当前大致全裸（没穿上下外衣内衣）
not_cloth_most_off,NOT_CLOTH_MOST_OFF,属性_服装,当前不是大致全裸（没穿上下外衣内衣）
shower_cloth,SHOWER_CLOTH,属性_服装,围着浴巾
not_shower_cloth,NOT_SHOWER_CLOTH,属性_服装,没有围着浴巾

a_shit,A_SHIT,污浊_身体,肠内脏污
enema,ENEMA,污浊_身体,正在灌肠中（含全种类灌肠）
not_enema,NOT_ENEMA,污浊_身体,非灌肠中（含全种类灌肠）
enema_end,ENEMA_END,污浊_身体,已灌肠（含全种类灌肠）
normal_enema,NORMAL_ENEMA,污浊_身体,普通灌肠中
semen_enema,SEMEN_ENEMA,污浊_身体,精液灌肠中
normal_enema_end,NORMAL_ENEMA_END,污浊_身体,已普通灌肠
semen_enema_end,SEMEN_ENEMA_END,污浊_身体,已精液灌肠
t_hair_semen,T_HAIR_SEMEN,污浊_身体,交互对象当前头发有精液
t_womb_semen,T_WOMB_SEMEN,污浊_身体,交互对象当前子宫有精液

t_up_cloth_semen,T_UP_CLOTH_SEMEN,污浊_服装,交互对象当前上衣有精液
t_glove_semen,T_GLOVE_SEMEN,污浊_服装,交互对象当前手套有精液
t_botton_cloth_semen,T_BOTTOM_CLOTH_SEMEN,污浊_服装,交互对象当前下衣有精液
t_pan_semen,T_PAN_SEMEN,污浊_服装,交互对象当前内裤有精液
t_socks_semen,T_SOCKS_SEMEN,污浊_服装,交互对象当前袜子有精液

penis_in_t_hair,PENIS_IN_T_HAIR,H_射精与绝顶,当前阴茎位置为交互对象_发交中
penis_in_t_face,PENIS_IN_T_FACE,H_射精与绝顶,当前阴茎位置为交互对象_阴茎蹭脸中
penis_in_t_mouse,PENIS_IN_T_MOUSE,H_射精与绝顶,当前阴茎位置为交互对象_口交中
penis_in_t_breast,PENIS_IN_T_BREAST,H_射精与绝顶,当前阴茎位置为交互对象_乳交中
penis_in_t_axilla,PENIS_IN_T_AXILLA,H_射精与绝顶,当前阴茎位置为交互对象_腋交中
penis_in_t_hand,PENIS_IN_T_HAND,H_射精与绝顶,当前阴茎位置为交互对象_手交中
penis_in_t_vagina,PENIS_IN_T_VAGINA,H_射精与绝顶,当前阴茎位置为交互对象_V插入中
penis_in_t_womb,PENIS_IN_T_WOMB,H_射精与绝顶,当前阴茎位置为交互对象_W插入中
penis_in_t_anal,PENIS_IN_T_ANAL,H_射精与绝顶,当前阴茎位置为交互对象_A插入中
penis_in_t_nrethral,PENIS_IN_T_URETHRAL,H_射精与绝顶,当前阴茎位置为交互对象_U插入中
penis_in_t_leg,PENIS_IN_T_LEG,H_射精与绝顶,当前阴茎位置为交互对象_腿交中
penis_in_t_foot,PENIS_IN_T_FOOT,H_射精与绝顶,当前阴茎位置为交互对象_足交中
penis_in_t_tail,PENIS_IN_T_TAIL,H_射精与绝顶,当前阴茎位置为交互对象_尾交中
penis_in_t_horn,PENIS_IN_T_HORN,H_射精与绝顶,当前阴茎位置为交互对象_阴茎蹭角中
penis_in_t_ears,PENIS_IN_T_EARS,H_射精与绝顶,当前阴茎位置为交互对象_阴茎蹭耳朵中
shoot_in_t_body,SHOOT_IN_T_BODY,H_射精与绝顶,在交互对象的身体上射精（即含全部位）
shoot_in_t_hair,SHOOT_IN_T_HAIR,H_射精与绝顶,在交互对象的头发射精
shoot_in_t_face,SHOOT_IN_T_FACE,H_射精与绝顶,在交互对象的脸部射精
shoot_in_t_mouse,SHOOT_IN_T_MOUSE,H_射精与绝顶,在交互对象的口腔射精
shoot_in_t_breast,SHOOT_IN_T_BREAST,H_射精与绝顶,在交互对象的胸部射精
shoot_in_t_axilla,SHOOT_IN_T_AXILLA,H_射精与绝顶,在交互对象的腋部射精
shoot_in_t_hand,SHOOT_IN_T_HAND,H_射精与绝顶,在交互对象的手部射精
shoot_in_t_vagina,SHOOT_IN_T_VAGINA,H_射精与绝顶,在交互对象的小穴射精
shoot_in_t_womb,SHOOT_IN_T_WOMB,H_射精与绝顶,在交互对象的子宫射精
shoot_in_t_anal,SHOOT_IN_T_ANAL,H_射精与绝顶,在交互对象的后穴射精
shoot_in_t_nrethral,SHOOT_IN_T_URETHRAL,H_射精与绝顶,在交互对象的尿道射精
shoot_in_t_leg,SHOOT_IN_T_LEG,H_射精与绝顶,在交互对象的腿部射精
shoot_in_t_foot,SHOOT_IN_T_FOOT,H_射精与绝顶,在交互对象的脚部射精
shoot_in_t_tail,SHOOT_IN_T_TAIL,H_射精与绝顶,在交互对象的尾巴射精
shoot_in_t_horn,SHOOT_IN_T_HORN,H_射精与绝顶,在交互对象的兽角射精
shoot_in_t_ears,SHOOT_IN_T_EARS,H_射精与绝顶,在交互对象的兽耳射精
shoot_in_t_cloth,SHOOT_IN_T_CLOTH,H_射精与绝顶,在交互对象的衣服上射精（含全部位）
t_turn_orgasm_0,T_TURN_ORGASM_0,H_射精与绝顶,交互对象本次H中还没有绝顶
t_turn_orgasm_g_1,T_TURN_ORGASM_G_1,H_射精与绝顶,交互对象本次H中绝顶次数>1
t_turn_orgasm_g_5,T_TURN_ORGASM_G_5,H_射精与绝顶,交互对象本次H中绝顶次数>5
t_turn_orgasm_g_10,T_TURN_ORGASM_G_10,H_射精与绝顶,交互对象本次H中绝顶次数>10
t_turn_n_orgasm_g_3,T_TURN_N_ORGASM_G_3,H_射精与绝顶,交互对象本次H中N绝顶次数>3
t_turn_b_orgasm_g_3,T_TURN_B_ORGASM_G_3,H_射精与绝顶,交互对象本次H中B绝顶次数>3
t_turn_c_orgasm_g_3,T_TURN_C_ORGASM_G_3,H_射精与绝顶,交互对象本次H中C绝顶次数>3
turn_p_orgasm_g_1,TURN_P_ORGASM_G_1,H_射精与绝顶,玩家本次H中射精次数>1
turn_p_orgasm_g_3,TURN_P_ORGASM_G_3,H_射精与绝顶,玩家本次H中射精次数>3
t_turn_v_orgasm_g_3,T_TURN_V_ORGASM_G_3,H_射精与绝顶,交互对象本次H中V绝顶次数>3
t_turn_a_orgasm_g_3,T_TURN_A_ORGASM_G_3,H_射精与绝顶,交互对象本次H中A绝顶次数>3
t_turn_u_orgasm_g_3,T_TURN_U_ORGASM_G_3,H_射精与绝顶,交互对象本次H中U绝顶次数>3
t_turn_w_orgasm_g_3,T_TURN_W_ORGASM_G_3,H_射精与绝顶,交互对象本次H中W绝顶次数>3
t_turn_m_orgasm_g_3,T_TURN_M_ORGASM_G_3,H_射精与绝顶,交互对象本次H中M绝顶次数>3

have_food,HAVE_FOOD,道具_持有,拥有食物
not_have_food,NOT_HAVE_FOOD,道具_持有,未拥有食物
have_camera,HAVE_CAMERA,道具_持有,已持有相机
have_video_recorder,HAVE_VIDEO_RECORDER,道具_持有,已持有录像机
have_instrument,HAVE_INSTRUMENT,道具_持有,已持有乐器
have_nipple_clamp,HAVE_NIPPLE_CLAMP,道具_持有,已持有乳头夹
have_love_egg,HAVE_LOVE_EGG,道具_持有,已持有跳蛋
have_clit_clamp,HAVE_CLIT_CLAMP,道具_持有,已持有阴蒂夹
have_electric_message_stick,HAVE_ELECTRIC_MESSAGE_STICK,道具_持有,已持有电动按摩棒
have_vibrator,HAVE_VIBRATOR,道具_持有,已持有震动棒
have_milking_machine,HAVE_MILKING_MACHINE,道具_持有,已持有搾乳机
have_urine_collector,HAVE_URINE_COLLECTOR,道具_持有,已持有采尿器
have_bondage,HAVE_BONDAGE,道具_持有,已持有绳子
have_patch,HAVE_PATCH,道具_持有,已持有眼罩
have_big_vibrator,HAVE_BIG_VIBRATOR,道具_持有,已持有加粗震动棒
have_huge_vibrator,HAVE_HUGE_VIBRATOR,道具_持有,已持有巨型震动棒
have_clyster_tools,HAVE_CLYSTER_TOOLS,道具_持有,已持有灌肠套装
have_anal_beads,HAVE_ANAL_BEADS,道具_持有,已持有拉珠
have_anal_plug,HAVE_ANAL_PLUG,道具_持有,已持有肛塞
have_whip,HAVE_WHIP,道具_持有,已持有鞭子
have_needle,HAVE_NEEDLE,道具_持有,已持有针
have_collar,HAVE_COLLAR,道具_持有,已持有项圈
have_condom,HAVE_CONDOM,道具_持有,已持有避孕套
have_safe_candles,HAVE_SAFE_CANDLES,道具_持有,已持有低温蜡烛
have_cotton_stick,HAVE_COTTON_STICK,道具_持有,已持有无菌棉签
have_birth_control_pills_before,HAVE_BIRTH_CONTROL_PILLS_BEFORE,道具_持有,已持有事前避孕药
have_birth_control_pills_after,HAVE_BIRTH_CONTROL_PILLS_AFTER,道具_持有,已持有事后避孕药
have_body_lubricant,HAVE_BODY_LUBRICANT,道具_持有,已持有润滑液
have_philter,HAVE_PHILTER,道具_持有,已持有媚药
have_enemas,HAVE_ENEMAS,道具_持有,已持有灌肠液
have_diuretics_once,HAVE_DIURETICS_ONCE,道具_持有,已持有一次性利尿剂
have_diuretics_persistent,HAVE_DIURETICS_PERSISTENT,道具_持有,已持有持续性利尿剂
have_sleeping_pills,HAVE_SLEEPING_PILLS,道具_持有,已持有安眠药
have_clomid,HAVE_CLOMID,道具_持有,已持有排卵促进药

target_now_nipple_clamp,TARGET_NOW_NIPPLE_CLAMP,道具_使用,交互对象正在乳头夹
target_not_nipple_clamp,TARGET_NOT_NIPPLE_CLAMP,道具_使用,交互对象没有在乳头夹
target_now_clit_clamp,TARGET_NOW_CLIT_CLAMP,道具_使用,交互对象正在阴蒂夹
target_not_clit_clamp,TARGET_NOT_CLIT_CLAMP,道具_使用,交互对象没有在阴蒂夹
target_now_anal_beads,TARGET_NOW_ANAL_BEADS,道具_使用,交互对象正在肛门拉珠
target_not_anal_beads,TARGET_NOT_ANAL_BEADS,道具_使用,交互对象没有在肛门拉珠
target_now_vibrator_insertion,TARGET_NOW_VIBRATOR_INSERTION,道具_使用,交互对象V正插入震动棒
target_not_vibrator_insertion,TARGET_NOT_VIBRATOR_INSERTION,道具_使用,交互对象V没有在插入震动棒
target_now_vibrator_insertion_anal,TARGET_NOW_VIBRATOR_INSERTION_ANAL,道具_使用,交互对象A正插入震动棒
target_not_vibrator_insertion,TARGET_NOT_VIBRATOR_INSERTION_ANAL,道具_使用,交互对象A没有在插入震动棒

have_collection,HAVE_COLLECTION,收集,持有藏品
c_bonus_103,COLLECT_BONUS_103,收集,收藏奖励_103_解锁索要内裤
c_bonus_203,COLLECT_BONUS_203,收集,收藏奖励_203_解锁索要袜子

patient_wait,PATIENT_WAIT,经营,有患者正等待就诊
new_npc_wait,NEW_NPC_WAIT,经营,有已招募待确认的干员

to_do,TO_DO,未分类,未实装


